Year,Month_of_Year,Day_of_Week,Time_of_Day,Lignite_Gen(MW),FossilGas_Gen(MW),Solar_Gen(MW),Wind_Gen(MW),Total_Load(MW),Import_Export(MW)
2019,4,2,23,433.0,2003.0,0,522.0,4423.0,1465.0
2019,4,2,24,1676.0,1917.0,0,343.0,4820.0,884.0
2019,4,3,1,1020.0,1264.0,0,324.0,3679.0,1071.0
2019,4,3,2,823.0,1097.0,0,129.0,4530.0,2481.0
2019,4,3,3,475.0,1094.0,0,247.0,4282.0,2466.0
2019,4,3,4,843.0,756.0,0,52.0,4014.0,2363.0
2019,4,3,5,831.0,1202.0,0,1097.0,4493.0,1363.0
2019,4,3,6,1349.0,1584.0,0,587.0,3654.0,134.0
2019,4,3,7,835.0,1275.0,112.0,80.0,4972.0,2670.0
2019,4,3,8,528.0,1504.0,336.0,394.0,5757.0,2995.0
2019,4,3,9,1894.0,1578.0,973.0,1739.0,6022.0,-162.0
2019,4,3,10,561.0,1994.0,1151.0,1085.0,5914.0,1123.0
2019,4,3,11,944.0,829.0,1615.0,87.0,5700.0,2225.0
2019,4,3,12,638.0,871.0,1431.0,1447.0,6125.0,1738.0
2019,4,3,13,614.0,770.0,1200.0,564.0,6464.0,3316.0
2019,4,3,14,478.0,1270.0,768.0,82.0,5764.0,3166.0
2019,4,3,15,1532.0,1865.0,1484.0,1572.0,5472.0,-981.0
2019,4,3,16,1013.0,2140.0,1287.0,985.0,5325.0,-100.0
2019,4,3,17,971.0,1452.0,561.0,440.0,5293.0,1869.0
2019,4,3,18,1590.0,1349.0,242.0,150.0,5522.0,2191.0
2019,4,3,19,299.0,1264.0,115.0,1013.0,4547.0,1856.0
2019,4,3,20,744.0,1900.0,0,338.0,6758.0,3776.0
2019,4,3,21,1494.0,2583.0,0,320.0,5551.0,1154.0
2019,4,3,22,1498.0,1994.0,0,925.0,4968.0,551.0
2019,4,3,23,475.0,1616.0,0,769.0,5520.0,2660.0
2019,4,3,24,1847.0,1253.0,0,304.0,4599.0,1195.0
2019,4,4,1,1202.0,558.0,0,214.0,4569.0,2595.0
2019,4,4,2,1180.0,1516.0,0,491.0,4442.0,1255.0
2019,4,4,3,905.0,2008.0,0,1554.0,4336.0,-131.0
2019,4,4,4,1183.0,495.0,0,896.0,4170.0,1596.0
2019,4,4,5,1182.0,1540.0,0,1122.0,4244.0,400.0
2019,4,4,6,1549.0,596.0,0,340.0,4939.0,2454.0
2019,4,4,7,467.0,515.0,67.0,529.0,4632.0,3054.0
2019,4,4,8,1156.0,2219.0,469.0,456.0,5815.0,1515.0
2019,4,4,9,641.0,1993.0,885.0,96.0,5436.0,1821.0
2019,4,4,10,461.0,1993.0,1108.0,1478.0,6179.0,1139.0
2019,4,4,11,537.0,889.0,1756.0,1402.0,6230.0,1646.0
2019,4,4,12,1204.0,1675.0,1594.0,111.0,5695.0,1111.0
2019,4,4,13,534.0,1345.0,1792.0,1099.0,5822.0,1052.0
2019,4,4,14,702.0,1867.0,1683.0,149.0,5690.0,1289.0
2019,4,4,15,1601.0,1469.0,1425.0,177.0,5231.0,559.0
2019,4,4,16,464.0,1461.0,1067.0,406.0,4697.0,1299.0
2019,4,4,17,1154.0,2087.0,888.0,166.0,5747.0,1452.0
2019,4,4,18,954.0,1041.0,351.0,755.0,5515.0,2414.0
2019,4,4,19,474.0,2269.0,28.0,564.0,5258.0,1923.0
2019,4,4,20,411.0,2694.0,0,551.0,5837.0,2181.0
2019,4,4,21,448.0,1745.0,0,147.0,6419.0,4079.0
2019,4,4,22,461.0,2476.0,0,136.0,5449.0,2376.0
2019,4,4,23,1215.0,1719.0,0,1637.0,4216.0,-355.0
2019,4,4,24,1837.0,883.0,0,281.0,4847.0,1846.0
2019,4,5,1,1437.0,1138.0,0,167.0,4321.0,1579.0
2019,4,5,2,1609.0,1410.0,0,112.0,4195.0,1064.0
2019,4,5,3,461.0,1800.0,0,119.0,4047.0,1667.0
2019,4,5,4,1427.0,913.0,0,194.0,3345.0,811.0
2019,4,5,5,1169.0,1076.0,0,379.0,4175.0,1551.0
2019,4,5,6,1065.0,1310.0,0,102.0,4177.0,1700.0
2019,4,5,7,742.0,1505.0,19.0,327.0,5572.0,2979.0
2019,4,5,8,1852.0,1821.0,144.0,902.0,5124.0,405.0
2019,4,5,9,1034.0,810.0,1079.0,351.0,4577.0,1303.0
2019,4,5,10,1230.0,1753.0,1344.0,60.0,5968.0,1581.0
2019,4,5,11,1886.0,1585.0,1569.0,71.0,4834.0,-277.0
2019,4,5,12,1352.0,570.0,2030.0,1064.0,6138.0,1122.0
2019,4,5,13,1830.0,839.0,1002.0,253.0,6033.0,2109.0
2019,4,5,14,1252.0,1055.0,1366.0,331.0,6077.0,2073.0
2019,4,5,15,1260.0,448.0,771.0,745.0,5562.0,2338.0
2019,4,5,16,1157.0,1433.0,379.0,152.0,5233.0,2112.0
2019,4,5,17,2047.0,690.0,816.0,156.0,5902.0,2193.0
2019,4,5,18,454.0,1838.0,479.0,565.0,5187.0,1851.0
2019,4,5,19,1000.0,1950.0,88.0,117.0,4725.0,1570.0
2019,4,5,20,2109.0,3259.0,0,430.0,4979.0,-819.0
2019,4,5,21,1174.0,1608.0,0,426.0,6378.0,3170.0
2019,4,5,22,580.0,2475.0,0,185.0,5674.0,2434.0
2019,4,5,23,1736.0,1841.0,0,97.0,5769.0,2095.0
2019,4,5,24,1051.0,992.0,0,629.0,4857.0,2185.0
2019,4,6,1,1547.0,1022.0,0,542.0,3983.0,872.0
2019,4,6,2,881.0,1600.0,0,335.0,3781.0,965.0
2019,4,6,3,1485.0,808.0,0,361.0,3629.0,975.0
2019,4,6,4,464.0,359.0,0,132.0,3794.0,2839.0
2019,4,6,5,1333.0,667.0,0,934.0,4168.0,1234.0
2019,4,6,6,902.0,791.0,9.0,95.0,4377.0,2580.0
2019,4,6,7,584.0,248.0,126.0,723.0,3848.0,2167.0
2019,4,6,8,585.0,1318.0,47.0,181.0,4494.0,2363.0
2019,4,6,9,484.0,1396.0,152.0,314.0,5430.0,3084.0
2019,4,6,10,1260.0,2074.0,1189.0,523.0,6109.0,1063.0
2019,4,6,11,1294.0,356.0,284.0,122.0,5759.0,3703.0
2019,4,6,12,1176.0,2467.0,1989.0,551.0,5426.0,-757.0
2019,4,6,13,1888.0,323.0,1696.0,198.0,5078.0,973.0
2019,4,6,14,516.0,324.0,1307.0,548.0,5471.0,2776.0
2019,4,6,15,1143.0,1167.0,1443.0,493.0,5607.0,1361.0
2019,4,6,16,508.0,451.0,1250.0,1280.0,4415.0,926.0
2019,4,6,17,465.0,1460.0,702.0,1262.0,4788.0,899.0
2019,4,6,18,2020.0,1927.0,243.0,247.0,4990.0,553.0
2019,4,6,19,454.0,1818.0,56.0,1386.0,5942.0,2228.0
2019,4,6,20,649.0,2538.0,0,305.0,5545.0,2053.0
2019,4,6,21,1485.0,1641.0,0,459.0,5986.0,2401.0
2019,4,6,22,627.0,1573.0,0,518.0,6012.0,3294.0
2019,4,6,23,454.0,972.0,0,851.0,4659.0,2382.0
2019,4,6,24,1237.0,1377.0,0,316.0,4241.0,1311.0
2019,4,7,1,1763.0,938.0,0,346.0,3870.0,823.0
2019,4,7,2,1586.0,526.0,0,272.0,4126.0,1742.0
2019,4,7,3,1430.0,517.0,0,310.0,4021.0,1764.0
2019,4,7,4,1525.0,525.0,0,551.0,3489.0,888.0
2019,4,7,5,512.0,694.0,0,547.0,4298.0,2545.0
2019,4,7,6,451.0,594.0,0,1426.0,3504.0,1033.0
2019,4,7,7,516.0,628.0,80.0,1435.0,4243.0,1584.0
2019,4,7,8,1895.0,570.0,413.0,150.0,4514.0,1486.0
2019,4,7,9,927.0,1687.0,210.0,102.0,4976.0,2050.0
2019,4,7,10,484.0,725.0,323.0,215.0,5310.0,3563.0
2019,4,7,11,1059.0,1400.0,1665.0,47.0,5744.0,1573.0
2019,4,7,12,314.0,829.0,1842.0,167.0,5906.0,2754.0
2019,4,7,13,1204.0,349.0,1731.0,46.0,4292.0,962.0
2019,4,7,14,317.0,545.0,895.0,1058.0,5244.0,2429.0
2019,4,7,15,1057.0,1397.0,1396.0,314.0,4896.0,732.0
2019,4,7,16,1358.0,499.0,1064.0,267.0,4802.0,1614.0
2019,4,7,17,1339.0,570.0,926.0,550.0,4575.0,1190.0
2019,4,7,18,1425.0,1954.0,417.0,427.0,4703.0,480.0
2019,4,7,19,466.0,909.0,81.0,624.0,4631.0,2551.0
2019,4,7,20,454.0,857.0,0,454.0,4397.0,2632.0
2019,4,7,21,532.0,768.0,0,1832.0,5090.0,1958.0
2019,4,7,22,453.0,1717.0,0,651.0,4952.0,2131.0
2019,4,7,23,516.0,1327.0,0,224.0,4188.0,2121.0
2019,4,7,24,484.0,694.0,0,379.0,4547.0,2990.0
2019,4,1,1,1567.0,923.0,0,793.0,4130.0,847.0
2019,4,1,2,323.0,1443.0,0,287.0,3217.0,1164.0
2019,4,1,3,443.0,1023.0,0,191.0,3718.0,2061.0
2019,4,1,4,452.0,388.0,0,505.0,3317.0,1972.0
2019,4,1,5,1433.0,1158.0,0,334.0,4159.0,1234.0
2019,4,1,6,1179.0,805.0,0,906.0,4652.0,1762.0
2019,4,1,7,1164.0,1137.0,89.0,1940.0,4898.0,568.0
2019,4,1,8,825.0,393.0,446.0,43.0,5949.0,4242.0
2019,4,1,9,1250.0,2236.0,944.0,840.0,6192.0,922.0
2019,4,1,10,454.0,2645.0,625.0,186.0,5905.0,1995.0
2019,4,1,11,1026.0,1701.0,856.0,402.0,4970.0,985.0
2019,4,1,12,480.0,1756.0,1653.0,139.0,4553.0,525.0
2019,4,1,13,2011.0,1111.0,686.0,147.0,5439.0,1484.0
2019,4,1,14,1092.0,2014.0,1758.0,382.0,4466.0,-780.0
2019,4,1,15,1794.0,134.0,853.0,850.0,6503.0,2872.0
2019,4,1,16,1862.0,2353.0,665.0,439.0,4028.0,-1291.0
2019,4,1,17,1887.0,487.0,795.0,231.0,5214.0,1814.0
2019,4,1,18,1325.0,2642.0,429.0,416.0,4588.0,-224.0
2019,4,1,19,1308.0,1920.0,33.0,639.0,5725.0,1825.0
2019,4,1,20,1432.0,2796.0,0,168.0,5952.0,1556.0
2019,4,1,21,1642.0,2546.0,0,63.0,6625.0,2374.0
2019,4,1,22,1431.0,1829.0,0,424.0,4747.0,1063.0
2019,4,1,23,1323.0,1696.0,0,293.0,5801.0,2489.0
2019,4,1,24,1167.0,1471.0,0,402.0,4990.0,1950.0
2019,4,2,1,456.0,2076.0,0,750.0,4674.0,1392.0
2019,4,2,2,1249.0,1099.0,0,334.0,3644.0,962.0
2019,4,2,3,1508.0,1900.0,0,151.0,4128.0,569.0
2019,4,2,4,728.0,857.0,0,45.0,4384.0,2754.0
2019,4,2,5,1035.0,1131.0,0,756.0,4364.0,1442.0
2019,4,2,6,462.0,530.0,0,1160.0,3567.0,1415.0
2019,4,2,7,766.0,645.0,42.0,1240.0,5500.0,2807.0
2019,4,2,8,342.0,2287.0,507.0,1294.0,5794.0,1364.0
2019,4,2,9,1782.0,1252.0,1077.0,638.0,4887.0,138.0
2019,4,2,10,741.0,1477.0,1258.0,411.0,5286.0,1399.0
2019,4,2,11,744.0,941.0,1397.0,101.0,5389.0,2206.0
2019,4,2,12,1691.0,1693.0,1693.0,123.0,6049.0,849.0
2019,4,2,13,591.0,1482.0,1742.0,226.0,5323.0,1282.0
2019,4,2,14,757.0,1548.0,1315.0,242.0,5069.0,1207.0
2019,4,2,15,1366.0,684.0,1648.0,235.0,5461.0,1528.0
2019,4,2,16,866.0,1062.0,1298.0,293.0,4756.0,1237.0
2019,4,2,17,1009.0,1405.0,578.0,278.0,4471.0,1201.0
2019,4,2,18,477.0,1859.0,422.0,46.0,4555.0,1751.0
2019,4,2,19,1783.0,2106.0,31.0,1277.0,5545.0,348.0
2019,4,2,20,437.0,1936.0,0,132.0,5910.0,3405.0
2019,4,2,21,1673.0,2114.0,0,1615.0,6677.0,1275.0
2019,4,2,22,440.0,2517.0,0,252.0,5593.0,2384.0
2019,4,2,23,1685.0,2296.0,0,520.0,4461.0,-40.0
2019,4,2,24,1677.0,1489.0,0,1246.0,4641.0,229.0
2019,4,3,1,1118.0,1352.0,0,938.0,4331.0,923.0
2019,4,3,2,1187.0,1450.0,0,1250.0,4422.0,535.0
2019,4,3,3,1432.0,911.0,0,1635.0,4082.0,104.0
2019,4,3,4,1078.0,1111.0,0,173.0,4129.0,1767.0
2019,4,3,5,1206.0,951.0,0,473.0,4590.0,1960.0
2019,4,3,6,1027.0,1005.0,0,135.0,4488.0,2321.0
2019,4,3,7,1721.0,1174.0,89.0,512.0,5541.0,2045.0
2019,4,3,8,563.0,930.0,151.0,423.0,5880.0,3813.0
2019,4,3,9,512.0,927.0,959.0,110.0,5073.0,2565.0
2019,4,3,10,614.0,2489.0,1341.0,118.0,5662.0,1100.0
2019,4,3,11,408.0,1466.0,1616.0,198.0,5700.0,2012.0
2019,4,3,12,936.0,926.0,1758.0,468.0,6355.0,2267.0
2019,4,3,13,1532.0,1721.0,1785.0,51.0,6029.0,940.0
2019,4,3,14,1372.0,1374.0,1725.0,566.0,5791.0,754.0
2019,4,3,15,987.0,1878.0,1087.0,1134.0,5667.0,581.0
2019,4,3,16,451.0,1390.0,1190.0,110.0,5432.0,2291.0
2019,4,3,17,1878.0,1467.0,500.0,820.0,4832.0,167.0
2019,4,3,18,1591.0,1858.0,324.0,149.0,4828.0,906.0
2019,4,3,19,786.0,2062.0,68.0,1521.0,5510.0,1073.0
2019,4,3,20,1900.0,2682.0,0,72.0,5016.0,362.0
2019,4,3,21,496.0,2473.0,0,158.0,6516.0,3389.0
2019,4,3,22,2144.0,2352.0,0,1426.0,5628.0,-294.0
2019,4,3,23,587.0,1959.0,0,1234.0,5189.0,1409.0
2019,4,3,24,1835.0,1510.0,0,115.0,5112.0,1652.0
2019,4,4,1,285.0,989.0,0,1030.0,3849.0,1545.0
2019,4,4,2,470.0,1280.0,0,1070.0,4259.0,1439.0
2019,4,4,3,457.0,1387.0,0,1555.0,4049.0,650.0
2019,4,4,4,1603.0,1396.0,0,1555.0,4170.0,-384.0
2019,4,4,5,1109.0,1540.0,0,282.0,4484.0,1553.0
2019,4,4,6,1114.0,1620.0,0,853.0,3533.0,-54.0
2019,4,4,7,1096.0,1494.0,45.0,295.0,4523.0,1593.0
2019,4,4,8,1887.0,1946.0,458.0,253.0,5986.0,1442.0
2019,4,4,9,641.0,541.0,615.0,1409.0,4928.0,1722.0
2019,4,4,10,1408.0,1828.0,1080.0,84.0,5906.0,1506.0
2019,4,4,11,1261.0,1989.0,1482.0,299.0,6228.0,1197.0
2019,4,4,12,503.0,1872.0,1718.0,902.0,6463.0,1468.0
2019,4,4,13,468.0,1852.0,1756.0,80.0,6191.0,2035.0
2019,4,4,14,946.0,1282.0,1417.0,782.0,5796.0,1369.0
2019,4,4,15,714.0,1608.0,1466.0,602.0,4830.0,440.0
2019,4,4,16,1184.0,1342.0,1222.0,77.0,5952.0,2127.0
2019,4,4,17,895.0,1213.0,669.0,83.0,5400.0,2540.0
2019,4,4,18,1811.0,1721.0,391.0,109.0,5670.0,1638.0
2019,4,4,19,1339.0,1492.0,45.0,280.0,5300.0,2144.0
2019,4,4,20,1985.0,1656.0,0,173.0,4839.0,1025.0
2019,4,4,21,1977.0,2611.0,0,795.0,6743.0,1360.0
2019,4,4,22,1562.0,2477.0,0,197.0,5464.0,1228.0
2019,4,4,23,1214.0,1497.0,0,349.0,5073.0,2013.0
2019,4,4,24,1836.0,1834.0,0,248.0,4289.0,371.0
2019,4,5,1,1098.0,719.0,0,251.0,3672.0,1604.0
2019,4,5,2,1164.0,482.0,0,1686.0,4522.0,1190.0
2019,4,5,3,1162.0,1460.0,0,242.0,4446.0,1582.0
2019,4,5,4,1193.0,1240.0,0,314.0,3779.0,1032.0
2019,4,5,5,467.0,443.0,0,469.0,4175.0,2796.0
2019,4,5,6,469.0,1766.0,0,217.0,4404.0,1952.0
2019,4,5,7,1262.0,1013.0,133.0,1458.0,3688.0,-178.0
2019,4,5,8,916.0,1550.0,226.0,983.0,5495.0,1820.0
2019,4,5,9,1352.0,1326.0,905.0,164.0,4576.0,829.0
2019,4,5,10,472.0,1670.0,1344.0,62.0,4672.0,1124.0
2019,4,5,11,1150.0,620.0,671.0,1210.0,6399.0,2748.0
2019,4,5,12,1199.0,1130.0,1689.0,104.0,6105.0,1983.0
2019,4,5,13,1823.0,435.0,741.0,644.0,4803.0,1160.0
2019,4,5,14,865.0,1161.0,690.0,318.0,4807.0,1773.0
2019,4,5,15,493.0,822.0,1308.0,765.0,5583.0,2195.0
2019,4,5,16,555.0,1266.0,949.0,463.0,5716.0,2483.0
2019,4,5,17,459.0,2803.0,724.0,288.0,5785.0,1511.0
2019,4,5,18,456.0,1522.0,152.0,435.0,4705.0,2140.0
2019,4,5,19,1671.0,2166.0,35.0,942.0,5758.0,944.0
2019,4,5,20,897.0,2502.0,0,1007.0,6142.0,1736.0
2019,4,5,21,762.0,2267.0,0,660.0,5831.0,2142.0
2019,4,5,22,1892.0,1934.0,0,106.0,5492.0,1560.0
2019,4,5,23,1736.0,1879.0,0,292.0,5691.0,1784.0
2019,4,5,24,1653.0,2015.0,0,1078.0,5179.0,433.0
2019,4,6,1,500.0,857.0,0,452.0,3781.0,1972.0
2019,4,6,2,1338.0,1158.0,0,89.0,4600.0,2015.0
2019,4,6,3,1159.0,780.0,0,362.0,3988.0,1687.0
2019,4,6,4,1186.0,382.0,0,390.0,4110.0,2152.0
2019,4,6,5,1607.0,1196.0,0,464.0,4228.0,961.0
2019,4,6,6,540.0,247.0,0,477.0,4586.0,3322.0
2019,4,6,7,583.0,817.0,72.0,723.0,3792.0,1597.0
2019,4,6,8,1322.0,832.0,478.0,1342.0,4616.0,642.0
2019,4,6,9,1497.0,737.0,1128.0,521.0,4481.0,598.0
2019,4,6,10,1262.0,1603.0,1233.0,376.0,5600.0,1126.0
2019,4,6,11,1295.0,1530.0,1473.0,1358.0,6322.0,666.0
2019,4,6,12,457.0,738.0,1999.0,551.0,5426.0,1681.0
2019,4,6,13,1502.0,358.0,265.0,357.0,5843.0,3361.0
2019,4,6,14,1165.0,1519.0,1087.0,233.0,5928.0,1924.0
2019,4,6,15,1287.0,2397.0,1538.0,175.0,6215.0,818.0
2019,4,6,16,494.0,452.0,744.0,521.0,5995.0,3784.0
2019,4,6,17,1914.0,1135.0,643.0,359.0,4851.0,800.0
2019,4,6,18,1446.0,1927.0,503.0,1223.0,5620.0,521.0
2019,4,6,19,457.0,2213.0,117.0,212.0,4466.0,1467.0
2019,4,6,20,970.0,1192.0,0,316.0,6299.0,3821.0
2019,4,6,21,582.0,1842.0,0,1400.0,6034.0,2210.0
2019,4,6,22,518.0,1727.0,0,508.0,5548.0,2795.0
2019,4,6,23,1038.0,1673.0,0,149.0,5173.0,2313.0
2019,4,6,24,501.0,1139.0,0,178.0,4705.0,2887.0
2019,4,7,1,1589.0,1174.0,0,139.0,3579.0,677.0
2019,4,7,2,1395.0,608.0,0,316.0,4125.0,1806.0
2019,4,7,3,1427.0,791.0,0,164.0,4274.0,1892.0
2019,4,7,4,1712.0,322.0,0,1476.0,3489.0,-21.0
2019,4,7,5,1154.0,1458.0,0,319.0,3999.0,1068.0
2019,4,7,6,1276.0,648.0,0,302.0,3953.0,1727.0
2019,4,7,7,1354.0,523.0,62.0,329.0,4170.0,1902.0
2019,4,7,8,1285.0,1361.0,518.0,778.0,4505.0,563.0
2019,4,7,9,1348.0,920.0,210.0,112.0,4547.0,1957.0
2019,4,7,10,1636.0,563.0,779.0,396.0,4521.0,1147.0
2019,4,7,11,1303.0,986.0,1540.0,136.0,5857.0,1892.0
2019,4,7,12,1599.0,1814.0,1057.0,555.0,5889.0,864.0
2019,4,7,13,614.0,434.0,1666.0,384.0,5869.0,2771.0
2019,4,7,14,1383.0,1324.0,1681.0,572.0,3801.0,-1159.0
2019,4,7,15,1641.0,421.0,1487.0,292.0,4897.0,1056.0
2019,4,7,16,328.0,761.0,1203.0,212.0,3704.0,1200.0
2019,4,7,17,801.0,329.0,927.0,491.0,4910.0,2362.0
2019,4,7,18,1568.0,783.0,392.0,202.0,4704.0,1759.0
2019,4,7,19,479.0,1496.0,105.0,1762.0,5605.0,1763.0
2019,4,7,20,531.0,1814.0,0,572.0,5720.0,2803.0
2019,4,7,21,1566.0,2582.0,0,211.0,6294.0,1935.0
2019,4,7,22,1075.0,748.0,0,65.0,5617.0,3729.0
2019,4,7,23,1352.0,1683.0,0,264.0,4150.0,851.0
2019,4,7,24,1601.0,1029.0,0,873.0,4931.0,1428.0
2019,4,1,1,885.0,422.0,0,385.0,4428.0,2736.0
2019,4,1,2,445.0,1441.0,0,419.0,3489.0,1184.0
2019,4,1,3,483.0,417.0,0,1970.0,3901.0,1031.0
2019,4,1,4,1470.0,956.0,0,171.0,4004.0,1407.0
2019,4,1,5,1487.0,1015.0,0,170.0,3436.0,764.0
2019,4,1,6,1255.0,910.0,0,623.0,4722.0,1934.0
2019,4,1,7,1801.0,1306.0,89.0,914.0,4895.0,785.0
2019,4,1,8,1668.0,1484.0,311.0,429.0,3650.0,-242.0
2019,4,1,9,459.0,1676.0,817.0,168.0,5724.0,2604.0
2019,4,1,10,455.0,819.0,450.0,365.0,5862.0,3773.0
2019,4,1,11,470.0,1702.0,1530.0,570.0,5274.0,1002.0
2019,4,1,12,2012.0,893.0,782.0,482.0,6284.0,2115.0
2019,4,1,13,2010.0,1110.0,1105.0,147.0,4568.0,196.0
2019,4,1,14,1153.0,718.0,1768.0,141.0,4325.0,545.0
2019,4,1,15,352.0,1603.0,1631.0,347.0,5449.0,1516.0
2019,4,1,16,1123.0,416.0,1361.0,439.0,5771.0,2432.0
2019,4,1,17,462.0,1261.0,780.0,144.0,4521.0,1874.0
2019,4,1,18,478.0,1612.0,398.0,659.0,5343.0,2196.0
2019,4,1,19,639.0,2555.0,46.0,637.0,6317.0,2440.0
2019,4,1,20,461.0,1040.0,0,185.0,6780.0,5094.0
2019,4,1,21,865.0,2148.0,0,330.0,6786.0,3443.0
2019,4,1,22,549.0,1332.0,0,63.0,6274.0,4330.0
2019,4,1,23,460.0,2380.0,0,191.0,4280.0,1249.0
2019,4,1,24,707.0,2177.0,0,380.0,4651.0,1387.0
2019,4,2,1,720.0,887.0,0,343.0,4654.0,2704.0
2019,4,2,2,1138.0,1000.0,0,33.0,4376.0,2205.0
2019,4,2,3,451.0,1207.0,0,151.0,4128.0,2319.0
2019,4,2,4,1515.0,1099.0,0,176.0,3916.0,1126.0
2019,4,2,5,736.0,1131.0,0,1766.0,4456.0,823.0
2019,4,2,6,1189.0,1191.0,0,386.0,3827.0,1061.0
2019,4,2,7,767.0,1978.0,28.0,1028.0,4374.0,573.0
2019,4,2,8,341.0,776.0,444.0,81.0,6159.0,4517.0
2019,4,2,9,1029.0,1764.0,579.0,12.0,6429.0,3045.0
2019,4,2,10,1295.0,1630.0,1259.0,672.0,6037.0,1181.0
2019,4,2,11,515.0,1857.0,1101.0,48.0,5232.0,1711.0
2019,4,2,12,294.0,849.0,1554.0,31.0,6173.0,3445.0
2019,4,2,13,435.0,1828.0,1889.0,1377.0,6727.0,1198.0
2019,4,2,14,542.0,867.0,1655.0,1064.0,5808.0,1680.0
2019,4,2,15,1313.0,1359.0,1556.0,508.0,5580.0,844.0
2019,4,2,16,1172.0,1187.0,775.0,260.0,5382.0,1988.0
2019,4,2,17,1340.0,1424.0,784.0,1401.0,5308.0,359.0
2019,4,2,18,931.0,1354.0,375.0,1664.0,5397.0,1073.0
2019,4,2,19,318.0,2342.0,89.0,119.0,4881.0,2013.0
2019,4,2,20,1004.0,1936.0,0,910.0,6235.0,2385.0
2019,4,2,21,729.0,2874.0,0,1631.0,6492.0,1258.0
2019,4,2,22,744.0,2133.0,0,596.0,6303.0,2830.0
2019,4,2,23,458.0,1947.0,0,873.0,5038.0,1760.0
2019,4,2,24,316.0,1999.0,0,316.0,4982.0,2351.0
2019,4,3,1,1335.0,1237.0,0,1463.0,4447.0,412.0
2019,4,3,2,1543.0,1095.0,0,858.0,3577.0,81.0
2019,4,3,3,315.0,911.0,0,640.0,4333.0,2467.0
2019,4,3,4,457.0,1177.0,0,495.0,4362.0,2233.0
2019,4,3,5,1483.0,666.0,0,166.0,4096.0,1781.0
2019,4,3,6,852.0,1510.0,0,1014.0,4906.0,1530.0
2019,4,3,7,293.0,1273.0,18.0,593.0,4973.0,2796.0
2019,4,3,8,602.0,1680.0,237.0,118.0,5214.0,2577.0
2019,4,3,9,1923.0,1575.0,671.0,394.0,6137.0,1574.0
2019,4,3,10,564.0,2491.0,758.0,126.0,6163.0,2224.0
2019,4,3,11,642.0,1663.0,990.0,394.0,6260.0,2571.0
2019,4,3,12,1498.0,1565.0,960.0,356.0,5514.0,1135.0
2019,4,3,13,1793.0,1244.0,1695.0,618.0,6244.0,894.0
2019,4,3,14,956.0,1216.0,1710.0,567.0,5971.0,1522.0
2019,4,3,15,1522.0,1210.0,1527.0,105.0,5473.0,1109.0
2019,4,3,16,453.0,1407.0,776.0,1543.0,5824.0,1645.0
2019,4,3,17,1600.0,1661.0,658.0,864.0,5223.0,440.0
2019,4,3,18,852.0,1950.0,329.0,150.0,5158.0,1877.0
2019,4,3,19,1089.0,2427.0,69.0,170.0,4548.0,793.0
2019,4,3,20,480.0,2103.0,0,221.0,6376.0,3572.0
2019,4,3,21,977.0,3168.0,0,1059.0,6275.0,1071.0
2019,4,3,22,300.0,2586.0,0,1426.0,5510.0,1198.0
2019,4,3,23,462.0,1694.0,0,113.0,4171.0,1902.0
2019,4,3,24,291.0,1509.0,0,868.0,3795.0,1127.0
2019,4,4,1,1203.0,1178.0,0,159.0,4456.0,1916.0
2019,4,4,2,284.0,1138.0,0,278.0,4098.0,2398.0
2019,4,4,3,913.0,1405.0,0,546.0,4039.0,1175.0
2019,4,4,4,476.0,1397.0,0,895.0,4300.0,1532.0
2019,4,4,5,472.0,579.0,0,174.0,4509.0,3284.0
2019,4,4,6,1179.0,1418.0,12.0,152.0,4774.0,2013.0
2019,4,4,7,1153.0,1410.0,125.0,519.0,4073.0,866.0
2019,4,4,8,1400.0,1648.0,477.0,140.0,4342.0,677.0
2019,4,4,9,1956.0,1832.0,816.0,116.0,5906.0,1186.0
2019,4,4,10,1981.0,1482.0,1546.0,30.0,6026.0,987.0
2019,4,4,11,462.0,1525.0,1554.0,897.0,5827.0,1389.0
2019,4,4,12,461.0,1354.0,1059.0,1264.0,6128.0,1990.0
2019,4,4,13,1172.0,1834.0,1173.0,184.0,5455.0,1092.0
2019,4,4,14,1735.0,1530.0,1648.0,186.0,5384.0,285.0
2019,4,4,15,1662.0,1386.0,921.0,177.0,5963.0,1817.0
2019,4,4,16,1000.0,1462.0,1176.0,132.0,5180.0,1410.0
2019,4,4,17,826.0,1213.0,741.0,1387.0,5269.0,1102.0
2019,4,4,18,1812.0,1780.0,311.0,757.0,4624.0,-36.0
2019,4,4,19,468.0,2512.0,37.0,125.0,5370.0,2228.0
2019,4,4,20,1829.0,2514.0,0,174.0,5947.0,1430.0
2019,4,4,21,1881.0,2513.0,0,436.0,5759.0,929.0
2019,4,4,22,1562.0,2863.0,0,738.0,5447.0,284.0
2019,4,4,23,927.0,1717.0,0,894.0,5081.0,1543.0
2019,4,4,24,460.0,1293.0,0,154.0,4776.0,2869.0
2019,4,5,1,473.0,659.0,0,248.0,4339.0,2959.0
2019,4,5,2,1604.0,780.0,0,1126.0,4305.0,795.0
2019,4,5,3,475.0,548.0,0,26.0,4052.0,3003.0
2019,4,5,4,1166.0,1344.0,0,224.0,4060.0,1326.0
2019,4,5,5,467.0,1550.0,0,380.0,4294.0,1897.0
